original_path,original_filename,domain,disposition,target_area,syntax,lines,sha256,top_imports
E:\_OrderingProject\G_CoastlineClassification\Python\unet1\评估（尺寸统一）.py,评估（尺寸统一）.py,evaluation,REWRITE,src/coastline/evaluation,ok,171,c6a1a23e4171433eb85834923dc33e2659dea92b00db3a28cf6643edae8501f1,PIL;argparse;datetime;my_dataset;numpy;os;src;time;torch;train_and_eval;transforms;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\coastline_dataset_splitter.py,coastline_dataset_splitter.py,datasets,REWRITE,src/coastline/datasets,ok,275,d52d3d9e512635043ec534c67165b275f0d1333a6dac76d81d536bee01e860d9,dbfread;os;pandas;pathlib;random;shutil;time;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\filter_features_by_image_class.py,filter_features_by_image_class.py,datasets,REWRITE,src/coastline/datasets,ok,202,1b25b5a119818ab91381829f46d0e09ca634d66e35bad1880cc6635a42ac490a,glob;os;osgeo
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\image_augmentation.py,image_augmentation.py,datasets,REWRITE,src/coastline/datasets,ok,249,7ec6912bdcb01268dde1466daa48d343dc54cb1286d39eac76d31ea3c795af3c,PIL;argparse;cv2;logging;numpy;os;pathlib;random
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\image_augmentation_multi.py,image_augmentation_multi.py,datasets,REWRITE,src/coastline/datasets,ok,264,998cb784316a91db0491504327e9ceb58b71d441164f3ea81e7a0c2dfe621606,cv2;logging;numpy;os;pathlib;random;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\image_augmentation_multi_v1.py,image_augmentation_multi_v1.py,datasets,MERGE,src/coastline/datasets,ok,245,791a017eb05005bde40dab27ff9bc86307e248ef6a3b94c76ae9334d7ec9db9b,cv2;logging;numpy;os;pathlib;random;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\image_augmentation_multi_v2.py,image_augmentation_multi_v2.py,datasets,MERGE,src/coastline/datasets,ok,246,204e13eb750a223a71bd7a9ed315b88ef30629fc1bcaa073fbb53554dd563f3c,cv2;logging;numpy;os;pathlib;random;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\image_augmentation_multi_v3.py,image_augmentation_multi_v3.py,datasets,MERGE,src/coastline/datasets,ok,435,5ee971853d749a0750124711902804331e27b589f2ec532b02677cff733165d2,collections;cv2;geopandas;logging;numpy;os;pathlib;random;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\jpg2shp.py,jpg2shp.py,datasets,REWRITE,src/coastline/datasets,ok,307,9526b6695eec46a9072153e6fc34d36455ac421676872898b87e36dc7bdffd87,glob;os;osgeo;time;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\dataset\代码交付\augment_training_images.py,augment_training_images.py,datasets,REWRITE,src/coastline/datasets,ok,319,245c9f2da188a0c950fcd3081c2324bb9b44a0577bd66cf6972bce9d4463d3f0,collections;cv2;geopandas;logging;numpy;os;pathlib;random;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\folder\copy_directory.py,copy_directory.py,utils,REWRITE,src/coastline/utils,ok,93,3c9a098d0f7e5e059652bb6e187304700a2f8d4aee705ef645ba93ca8fb6377d,os;pathlib;shutil;time
E:\_OrderingProject\G_CoastlineClassification\Python\utils\folder\random_trim_to_num.py,random_trim_to_num.py,utils,REWRITE,src/coastline/utils,ok,76,38a9f7c92fb0bc425e42aa54074594be752de9ada7fdfdf50f3bcd42ddf25819,os;random
E:\_OrderingProject\G_CoastlineClassification\Python\utils\img\crop_images_with_resume.py,crop_images_with_resume.py,utils,REWRITE,src/coastline/utils,ok,329,dd0cbe7868d07ae9dcc794e8fc86e465363eb737f8b0593f4a429dbc55a34f82,cv2;json;numpy;os;pathlib;time;tqdm
E:\_OrderingProject\G_CoastlineClassification\Python\utils\parquet\parquet2shp.py,parquet2shp.py,utils,REWRITE,src/coastline/utils,ok,16,7fdbff1db26d58925ac8e2240e56717f2430ab4f93758877bda3d4573b403560,geopandas
E:\_OrderingProject\G_CoastlineClassification\Python\utils\path\get_file_list.py,get_file_list.py,utils,REWRITE,src/coastline/utils,ok,148,8e251f4b327f839c036876e36f4ffd3c61ae4b6ff2b9f380328b87bf0c5e7797,geopandas;os;pathlib
E:\_OrderingProject\G_CoastlineClassification\Python\utils\path\get_project_root.py,get_project_root.py,utils,REWRITE,src/coastline/utils,ok,13,f3c991c09d34b2189a9e65d47bef028aca2d7944cd08140f7cfc702f4284a05f,os;pathlib
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_merge.py,shp_merge.py,utils,REWRITE,src/coastline/utils,ok,303,8b009de2347df5f58f9fb33618075847636067732d8a278a684fb490d11c8164,geopandas;glob;logging;os;pandas;pathlib;time;tqdm;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_merge_part.py,shp_merge_part.py,utils,REWRITE,src/coastline/utils,ok,96,1079f803e2ea7fed50c882bc71104e863e5b8645140ef03b866876f72d2d0d8d,geopandas;math;os;pathlib
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_poi_link.py,shp_poi_link.py,utils,REWRITE,src/coastline/utils,ok,110,330fcd86f41092b6215f7d506ade17fd87c64730388128ead9f1f40e7f321842,geopandas;numpy;scipy;shapely;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_polygon_post.py,shp_polygon_post.py,utils,REWRITE,src/coastline/utils,ok,812,b5558b1dc26485947f7416761bb7315361fa09597f76b53334fd4aad39e3d347,arcpy;geopandas;os;pandas;shapely;sys;time;traceback;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_polygon_post_v1.py,shp_polygon_post_v1.py,utils,MERGE,src/coastline/utils,ok,970,411603752749f97bdd274d186b00cc1a03e69bb3505529a439d6b5fcab541332,arcpy;geopandas;os;pandas;pathlib;shapely;sys;time;traceback;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_polyline_post.py,shp_polyline_post.py,utils,REWRITE,src/coastline/utils,ok,949,138e82c1d036e3ae9e8382d708a91e3a4c518ecb99bfc4fcb660a76abfece37a,arcpy;geopandas;numpy;os;pandas;scipy;shapely;sys;time;traceback;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_polyline_post_v1.py,shp_polyline_post_v1.py,utils,MERGE,src/coastline/utils,ok,1006,4171d00ab21a4c9b9959de4e3b2b751bc3c484ed8b8a7ec9c842b1f9d7a73230,arcpy;geopandas;numpy;os;pandas;pathlib;scipy;shapely;sys;time;traceback;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_polyline_post_v2.py,shp_polyline_post_v2.py,utils,MERGE,src/coastline/utils,ok,781,c256e497159f77cf5788f5f869cbaf24680b3bf8bba286981456684b026ff01a,arcpy;geopandas;numpy;os;pandas;pathlib;scipy;shapely;sys;time;traceback;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_post_process.py,shp_post_process.py,utils,REWRITE,src/coastline/utils,ok,907,d03dc1256928adbbc0e6de0a84d5e3223d7d871472a09e4fb57891d696fd986f,arcpy;geopandas;os;pandas;shapely;sys;time;traceback;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_processing.py,shp_processing.py,utils,REWRITE,src/coastline/utils,ok,5,3b39d9cd99a636b9a909c39d34882d4dbdbbc3eeca57d95d5dfda3353c315589,
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_smooth.py,shp_smooth.py,utils,REWRITE,src/coastline/utils,ok,113,4b8438324e94614d8a8eba5cc4d9ca59cbc5e1fc646b1a71c9ea6a78d4bd69d1,arcpy;math;os
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_split_poi.py,shp_split_poi.py,utils,REWRITE,src/coastline/utils,ok,174,4421a19d47aa640f707f143bb33ce6799f8f85fc2c18f841108e26f3098ca77f,arcpy;datetime;math;os;shutil;tempfile;time
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\shp_split_poi_v1.py,shp_split_poi_v1.py,utils,MERGE,src/coastline/utils,ok,155,a3634dc4c4511399320a6b659678083aca0f6d2b012d45a2c84537e3f9871308,arcpy;math;os;shutil;traceback
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\test.py,test.py,utils,REWRITE,src/coastline/utils,ok,512,5abc5348bc233871c90423f0b3ce13fe8020ab0581e9653ace54533321dc2dbd,geopandas;numpy;pyproj;scipy;shapely;traceback;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\test2.py,test2.py,utils,REWRITE,src/coastline/utils,ok,378,3e671e1e9a5bcb1272f248b4a15d8aad54dc38e9bf5d02ca6109d08c573bdc0d,geopandas;numpy;pyproj;scipy;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\shp\临时.py,临时.py,models,ARCHIVE,src/coastline/models,ok,143,7f7446fe7958a460dc4170473a9859ef4de3ed43ab50bc88e9411e45c599ef3f,__future__;dataclasses;geopandas;os;pyproj;sys;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\ConvNeXt\convnext_merge.py,convnext_merge.py,evaluation,REWRITE,src/coastline/evaluation,ok,1204,1bbde25200c1a791d381d5dbe97a497a9038612db5ee5dd0c23546c76cc2d95f,datetime;dbfread;geopandas;json;matplotlib;numpy;os;pandas;rasterio;seaborn;sklearn;torch;torchvision;tqdm;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\ConvNeXt\mv_convnext_multi_v5.py,mv_convnext_multi_v5.py,inference,MERGE,src/coastline/inference,ok,764,133f9bf8b664c54ee7314211aee5e96fc31bec28f88fda8cc279e0bb0597d2ca,datetime;geopandas;json;numpy;os;pandas;rasterio;torch;torchvision;tqdm;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\ConvNeXt\statistical_classification_v5.py,statistical_classification_v5.py,evaluation,MERGE,src/coastline/evaluation,ok,428,58cb7632f586767f127e8584ba486e603685db481ec5d8857152db09c1a46f98,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\ConvNeXt\statistical_classification_v6.py,statistical_classification_v6.py,evaluation,MERGE,src/coastline/evaluation,ok,597,a0783ccf7b1cceafbedd529716b707055c779203785428bfd2c880146f30ec03,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\ConvNeXt\statistical_classification_v7_bold.py,statistical_classification_v7_bold.py,evaluation,REWRITE,src/coastline/evaluation,ok,599,6236c9a12ed329114fb9316fbeabb06362c6e77fbdab1937d7859a3dad17c7de,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\archive\statistical_classification_v1.py,statistical_classification_v1.py,evaluation,ARCHIVE,src/coastline/evaluation,ok,218,414437a889f82f25fa6c4e9e95548a9af1bde55d4333373b799e4b1dddf036da,dbfread;matplotlib;numpy;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\archive\statistical_classification_v2.py,statistical_classification_v2.py,evaluation,ARCHIVE,src/coastline/evaluation,ok,288,820bddf7560eba3a6cd9645ba70e58264fbb0c7f3c45cf6bccdf4d17e06a445a,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\archive\statistical_classification_v3.py,statistical_classification_v3.py,evaluation,ARCHIVE,src/coastline/evaluation,ok,311,b369dfe9c05be44003bc3f226af31fd1bea68c86e05e675d1050c7595b5e7418,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\archive\statistical_classification_v4.py,statistical_classification_v4.py,evaluation,ARCHIVE,src/coastline/evaluation,ok,313,c7fe4d56abe2af785b8540d5dff1c6fc3ee574336528d250a212ca846c834650,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\archive\点数据统计分析与可视化脚本.py,点数据统计分析与可视化脚本.py,evaluation,ARCHIVE,src/coastline/evaluation,ok,256,e21230dbaeae7a3be338b6cf499cda1255fc58b9d9ac9feebafda5523ceecd09,argparse;geopandas;matplotlib;numpy;os;pandas;pathlib;plotly;seaborn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\statistical_classification_2026.py,statistical_classification_2026.py,evaluation,REWRITE,src/coastline/evaluation,ok,592,b42217a70a4ffa0cf822c87d42cf17a9adb07176d63fd5141b7c7a06ea3f4039,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\statistical_classification_test.py,statistical_classification_test.py,evaluation,REWRITE,src/coastline/evaluation,ok,505,a303d796916d779ea2b35d14e38ffc6883f4c9ffd26c8d09d43ab86a91f9f4e2,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\statistical_classification_testimg.py,statistical_classification_testimg.py,evaluation,REWRITE,src/coastline/evaluation,ok,514,8d1617f43c11a0959b4ae2df0d10a99444dd4641db4292d6ff3fc4d4d45807c1,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\TMP.py,TMP.py,evaluation,REWRITE,src/coastline/evaluation,ok,302,be2a57fc25d6fd73e20212e0f81bfb6e4a7b09cfd31f487b97f8519b021f2b3a,geopandas;numpy;os;pandas;random;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\assign_coastline_attributes_by_threshold.py,assign_coastline_attributes_by_threshold.py,evaluation,REWRITE,src/coastline/evaluation,ok,457,9136cda932859afff0417ced15a67d8c09660f84c57edd8c3a7d11577fed3993,__future__;arcpy;collections;locale;os;sys;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\evaluate_third_party_products.py,evaluate_third_party_products.py,evaluation,REWRITE,src/coastline/evaluation,ok,420,e81f24b5993c9522b94013ed08eb5374e0505d1519016862132f54349e8f590f,__future__;dataclasses;geopandas;numpy;os;pandas;traceback;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\statistical_classification_test.py,statistical_classification_test.py,evaluation,REWRITE,src/coastline/evaluation,ok,505,a303d796916d779ea2b35d14e38ffc6883f4c9ffd26c8d09d43ab86a91f9f4e2,datetime;dbfread;matplotlib;numpy;os;pandas;seaborn;sklearn
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\依据随机点检测第三方产品.py,依据随机点检测第三方产品.py,datasets,REWRITE,src/coastline/datasets,ok,438,8ca2360e955f9e6d88b9fa7db05ac93c640a45da382e05332e759d12adc302a1,__future__;dataclasses;geopandas;math;numpy;os;pandas;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\依据随机点检测第三方产品2.py,依据随机点检测第三方产品2.py,datasets,REWRITE,src/coastline/datasets,ok,450,56ef038d723d513cedc8d2e71b0ea45b0e29a9afb3e6aca553a54d4f3787238a,__future__;dataclasses;geopandas;math;numpy;os;pandas;shapely;traceback;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\依据随机点检测第三方产品3.py,依据随机点检测第三方产品3.py,datasets,REWRITE,src/coastline/datasets,ok,443,8537e46a1f0c1d69557b95786adc94fcf66d8d71faa860953d605feea7681d77,__future__;dataclasses;geopandas;numpy;os;pandas;traceback;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\依据随机点检测第三方产品4.py,依据随机点检测第三方产品4.py,datasets,REWRITE,src/coastline/datasets,ok,481,97170c66fb52e7b3102f8f4268d6c757faf2fff86bc5104dbac8754ebe2fca6c,__future__;dataclasses;geopandas;numpy;os;pandas;traceback;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\合并_产品精度指标_GG.py,合并_产品精度指标_GG.py,evaluation,REWRITE,src/coastline/evaluation,ok,647,7314adb38bca954f470406e1880320679c57c37983db0580a867103dfbb68dc9,__future__;dataclasses;geopandas;math;numpy;os;pandas;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\第三方产品精度_GG.py,第三方产品精度_GG.py,evaluation,REWRITE,src/coastline/evaluation,ok,725,85a0a0a6e66f4e509073b9e9a3d221a4da6aef2eaada6aaed7a46ad0d30aee0d,__future__;dataclasses;geopandas;math;numpy;os;pandas;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\筛选.py,筛选.py,evaluation,REWRITE,src/coastline/evaluation,ok,552,62c5df26a7221c4f74eb59d5bd177a5ef5af742d23d86fd3aaa20a0bd27e4dbe,geopandas;numpy;os;pandas;random;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\交付代码\随机取类别.py,随机取类别.py,evaluation,REWRITE,src/coastline/evaluation,ok,160,6a5b4fb490bcbcabf32244cb7f8cea227c1528cef7c969091fed9195f802f87b,geopandas;os;pandas;random
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\测试.py,测试.py,evaluation,ARCHIVE,src/coastline/evaluation,ok,30,ca01bf77eba94f1f4cd3de7ae304bacaa44b259c81f99688575c2cb2fcc1c2e8,os;pathlib;shutil
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\snap_points_to_coastline.py,snap_points_to_coastline.py,evaluation,REWRITE,src/coastline/evaluation,ok,186,417007e401450c7767430622ac9d34ab029f1ba1d2f6c02091f4afc6a0d94e69,__future__;geopandas;math;os;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\依据阈值来确定海岸线属性.py,依据阈值来确定海岸线属性.py,evaluation,REWRITE,src/coastline/evaluation,ok,545,f55007fb9450d81cf6030a618907d498e89fb746020c048d796431aea3967056,__future__;arcpy;collections;locale;os;sys;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\依据阈值来确定海岸线属性_GG.py,依据阈值来确定海岸线属性_GG.py,evaluation,REWRITE,src/coastline/evaluation,ok,622,d8bb3a9f24b689d8110a05e0d72b0230f25f5845c4a72c2feebdfa3ca62f166e,__future__;dataclasses;geopandas;math;numpy;os;pandas;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\依据阈值来确定海岸线属性_v20260411.py,依据阈值来确定海岸线属性_v20260411.py,evaluation,MERGE,src/coastline/evaluation,ok,457,9136cda932859afff0417ced15a67d8c09660f84c57edd8c3a7d11577fed3993,__future__;arcpy;collections;locale;os;sys;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\制图.py,制图.py,evaluation,REWRITE,src/coastline/evaluation,ok,36,705d52ee190d8e2e190cc186f04d545fe8ee653e6288f71758255b6ed418d864,matplotlib;pandas
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\合并_产品精度指标.py,合并_产品精度指标.py,evaluation,REWRITE,src/coastline/evaluation,ok,631,346f53e8e059db58aeca7f31ed42ffda90c5f3d5cc3bfb19715d381a7d981215,__future__;dataclasses;geopandas;math;numpy;os;pandas;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\合并_产品精度指标_GG.py,合并_产品精度指标_GG.py,evaluation,REWRITE,src/coastline/evaluation,ok,647,7314adb38bca954f470406e1880320679c57c37983db0580a867103dfbb68dc9,__future__;dataclasses;geopandas;math;numpy;os;pandas;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\海岸线分类数据产品整体精度指标.py,海岸线分类数据产品整体精度指标.py,evaluation,REWRITE,src/coastline/evaluation,ok,343,f26d7608528962d9f537d0a89a654f5b049ca1251c881c378ca0e43a7299f099,__future__;dataclasses;geopandas;math;os;pandas;shapely;typing;warnings
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\表5.5 海岸线分类数据产品基本信息.py,表5.5 海岸线分类数据产品基本信息.py,evaluation,REWRITE,src/coastline/evaluation,ok,412,9d04f224c8995a9a476c1e6ba1f137ae84ed4e86f0e3f5d111d27b11f22e4a82,geopandas;numpy;pandas;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\计算长度.py,计算长度.py,evaluation,REWRITE,src/coastline/evaluation,ok,64,837ad3f4f828dbc620c8200eb72153ebe35b4a494d1c3e31d5b0e0af777986a2,__future__;dataclasses;geopandas;pandas;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\statistic\第五章\训练点统计.py,训练点统计.py,evaluation,REWRITE,src/coastline/evaluation,ok,181,14bcbe791786ed3d70586ab8fb2a8dcfec7d9d8871afb8ea38fd5a6485dda96a,__future__;argparse;dataclasses;geopandas;pandas;pathlib;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_define_raster_crs.py,batch_define_raster_crs.py,utils,REWRITE,src/coastline/utils,ok,80,81bae7596f6985407599730ac8555c0f857388f0dd00ca7fe8b345050b66db67,arcpy;os;time;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_dem_processor.py,batch_dem_processor.py,utils,REWRITE,src/coastline/utils,ok,117,75d28719d60851f1c5e04cd96c421c829079e1de1a60de2a01a5e1bcd86e6cc3,arcpy;os;time
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_geojson2polygon.py,batch_geojson2polygon.py,extraction,REWRITE,src/coastline/extraction,ok,177,adbcd7f42fa1db4105d60f685e67789bcf437ff31e62d412663108d5b0bb648b,arcpy;glob;os
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_mosaic_processor.py,batch_mosaic_processor.py,utils,REWRITE,src/coastline/utils,ok,310,7175855865e9574952c7679624215d0e4a79579e91ac142385408a106716f7eb,glob;logging;math;os;osgeo;shutil
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_polygon_insert.py,batch_polygon_insert.py,utils,REWRITE,src/coastline/utils,ok,693,ea3d281aa137af4fa8a366be9690a8666e6d265a2c5aafddc14c165c13191b70,arcpy;concurrent;datetime;hashlib;json;multiprocessing;os;pathlib;threading;time;uuid
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_raster_crs_transform.py,batch_raster_crs_transform.py,utils,REWRITE,src/coastline/utils,ok,210,76473d8bd4187868798e8dd9a89909fa23803e4904b4c29a09d3dafda0a10840,arcpy;os;time;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_split_tiff_maps.py,batch_split_tiff_maps.py,utils,REWRITE,src/coastline/utils,ok,204,6e23738f9c3b80a80df94e90e01a6b549a5b25bf6e540164f9aea7c27835624a,glob;numpy;os;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_subpixel_extract.py,batch_subpixel_extract.py,extraction,REWRITE,src/coastline/extraction,ok,311,46a349f3e0f98b9944f7aaf9379fc8795cdb5e9b1b8a247b7fa6242ae20d8024,dea_tools;geopandas;glob;numpy;os;rasterio;rioxarray;shapely;time;typing;xarray
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_tiff_fill.py,batch_tiff_fill.py,extraction,REWRITE,src/coastline/extraction,ok,227,25a5cd125e4141d101d5df993108bdc047604cf09a1d7370e6a8c4a5577ca744,numpy;os;rasterio;scipy;time;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_tiff_filter.py,batch_tiff_filter.py,utils,REWRITE,src/coastline/utils,ok,274,607a9b609a536755583de650383a1493d166b66bf14d6e96890380d320cd2aa3,numpy;os;rasterio;scipy;time;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_tiff_group_fusion.py,batch_tiff_group_fusion.py,utils,REWRITE,src/coastline/utils,ok,371,4fb0499cd05e5b0c441f9f91b4ab94da4b189f21f1c2710c2c81b363b79b9285,datetime;logging;numpy;os;pandas;rasterio;time
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\batch_tiff_group_fusion_v1.py,batch_tiff_group_fusion_v1.py,utils,MERGE,src/coastline/utils,ok,438,c0348a1927ef72c19852c0030d162bc4dfa65c33b022ecbaddaf1e7b88cb5676,datetime;logging;numpy;os;pandas;rasterio;time
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\compressor.py,compressor.py,utils,REWRITE,src/coastline/utils,ok,464,1dc250e10b1d4cb33c7f4482abe960f68e23c4040795c093fd56173847968e2e,math;numpy;os;rasterio;time;traceback;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\export_tiff_bounds2csv.py,export_tiff_bounds2csv.py,utils,REWRITE,src/coastline/utils,ok,77,42266690183a1bf0041b918ea3d7715fc74e7b2aa4c548aedf94d4620fc978da,csv;glob;os;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\geojson2polygon.py,geojson2polygon.py,extraction,REWRITE,src/coastline/extraction,ok,64,24aa23e09affd6443ae4fc1b7455733c4db2b7816bf3d375595778cfa6d982fb,arcpy;os
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\match_tiff_dem_index.py,match_tiff_dem_index.py,utils,REWRITE,src/coastline/utils,ok,156,07154cfc71d66099b5a845cb7bb9906256d3339694473fb185e143fb02c26bac,gc;os;pandas;pyproj;shapely
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\merge_tiff_band.py,merge_tiff_band.py,utils,REWRITE,src/coastline/utils,ok,213,022287dc8f541a052f43aa7d621f32ced466eae034f11de57d183b0f623af854,numpy;os;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\multiband_tiff_match_fusion.py,multiband_tiff_match_fusion.py,utils,REWRITE,src/coastline/utils,ok,758,d13245f4f4e02dde38f0980233e28c27988d11f2c693c83de521aa18ced86cd3,collections;concurrent;datetime;glob;hashlib;logging;math;numpy;os;osgeo;shutil;typing
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\polygon_insert.py,polygon_insert.py,utils,REWRITE,src/coastline/utils,ok,113,ac8462fa7460e5a3efc83c531e68615222ee98ab8680134cf70559484c4ff377,arcpy;os;pathlib
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\split_tiff_bands.py,split_tiff_bands.py,utils,REWRITE,src/coastline/utils,ok,72,469cebe218392ed4c4b5249d8a017775159546ac097a0e4bb050037343fd83c7,os;rasterio;re
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\split_tiff_maps.py,split_tiff_maps.py,utils,REWRITE,src/coastline/utils,ok,176,3f52e194ecaf3ef905bfae1f30edcb68a0e27c861c81b9a31f7a6602e9185da5,numpy;os;rasterio
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\subpixel_extract.py,subpixel_extract.py,extraction,REWRITE,src/coastline/extraction,ok,183,704aac75da92e1307e79bad1ebfbf78afaa9a04ecc7358bab5e6562168977fdf,dea_tools;geopandas;numpy;rasterio;rioxarray;shapely;xarray
E:\_OrderingProject\G_CoastlineClassification\Python\utils\tif\tiff_filter.py,tiff_filter.py,utils,REWRITE,src/coastline/utils,ok,138,0b83ebe4919d1499ba6abfd5b7827493dbe06cafa5e49b04a08dab79502d9195,numpy;rasterio;scipy;time;typing
